0.857862,0.991622,0.388921,14.837547,0.075805,0.332063,0.206386,3.884226,0.104234,0.185590,0.133478,1.776422,0.059976,0.097543,0.137705,0.982437,0.203069,0.125878,0.056684,0.716293,0.251130,0.101646,0.048599,0.330034,0.214778,0.125170,0.065959,0.334038,0.099454,0.017040,0.052973,0.134750,0.074558,0.041457,0.148537,0.188052,0.087558,0.060601,0.061504,0.042226,0.037343,0.102070,0.097949,0.088745,0.097859,0.071951,0.062341,0.149530,0.073240,0.090110,0.087785,0.084446,0.071357,0.066125,0.148284,0.120469,0.036101,0.116008,0.021378,0.020161,0.039056,0.129155,0.066900,0.074242,0.086226,0.059477,0.075861,0.007063,0.084691,0.025664,0.121158,0.088492,0.120058,0.089813,0.045814,0.089590,0.104765,0.072692,0.037894,0.157559,0.030502,0.037582,0.082675,0.072769,0.104648,0.019414,0.089997,0.090486,0.042933,0.162010,0.056946,0.162690,0.168761,0.026653,0.086313,0.025133,0.034123,0.075957,0.092119,0.110248,0.093710,0.065981,0.007434,0.049952,0.132309,0.075665,0.066195,0.097591,0.012020,0.091003,0.094357,0.082249,0.077429,0.107373,0.135395,0.095308,0.078990,0.030824,0.107582,0.093640,0.055827,0.073475,0.045713,0.064945,0.093230,0.116099,0.135154,0.160126,0.062366,0.068412,0.135763,0.029341,0.070910,0.048794,0.060527,0.042643,0.100005,0.084946,0.090282,0.043855,0.039366,0.043288,0.087778,0.086263,0.067002,0.096485,0.021063,0.009889,0.115782,0.017040,0.102254,0.123013,0.085369,0.008880,0.080530,0.040879,0.065372,0.022077,0.052733,0.044299,0.085022,0.021165,0.025743,0.065786,0.043000,0.100394,0.078470,0.026774,0.044001,0.024658,0.032151,0.075055,0.043258,0.049406,0.063199,0.068869,0.017313,0.125174,0.045671,0.060963,cuadrado
1.199833,0.840548,0.148949,14.615969,0.039706,0.285860,0.091928,4.007507,0.104794,0.174798,0.079528,1.554319,0.081351,0.139747,0.066440,1.066126,0.093484,0.079403,0.031673,0.508564,0.094866,0.059356,0.047877,0.410914,0.098024,0.132242,0.077087,0.129254,0.053213,0.102490,0.127402,0.234064,0.085150,0.037965,0.145948,0.021089,0.112979,0.087331,0.059636,0.099244,0.156601,0.044762,0.126446,0.163530,0.100287,0.034527,0.053929,0.073435,0.049256,0.020389,0.043034,0.055124,0.008057,0.062308,0.129023,0.162736,0.117451,0.115985,0.071127,0.157646,0.009156,0.055743,0.074350,0.069651,0.059557,0.086551,0.074880,0.109314,0.097510,0.055957,0.086701,0.137565,0.104975,0.051570,0.059724,0.043102,0.003178,0.049949,0.120888,0.094754,0.032028,0.018381,0.045522,0.016733,0.113093,0.024370,0.034799,0.090713,0.034728,0.088350,0.074931,0.064783,0.009745,0.061874,0.051287,0.019574,0.122009,0.030584,0.079908,0.095159,0.113602,0.074491,0.063033,0.051315,0.042255,0.120253,0.088998,0.186998,0.163766,0.083350,0.014634,0.090961,0.052212,0.025817,0.132689,0.089077,0.034636,0.020780,0.051441,0.049679,0.100704,0.023072,0.116863,0.097768,0.095045,0.030746,0.106139,0.062384,0.090716,0.048024,0.056051,0.070620,0.075695,0.045049,0.119492,0.035884,0.112132,0.024919,0.009518,0.095831,0.077783,0.104178,0.074256,0.082047,0.021601,0.051002,0.085692,0.137273,0.123600,0.048502,0.067301,0.066900,0.137428,0.123995,0.015735,0.066915,0.113228,0.066390,0.052360,0.028310,0.072153,0.024006,0.038906,0.090857,0.096378,0.074767,0.072637,0.058439,0.022926,0.032700,0.018148,0.066520,0.026992,0.037320,0.076101,0.013514,0.053127,0.019410,0.048637,0.030304,cuadrado
1.420370,0.839206,0.239958,15.023698,0.116397,0.295364,0.118389,3.894491,0.015499,0.138367,0.164643,1.735262,0.029011,0.083899,0.046345,1.023982,0.026031,0.130900,0.127124,0.499008,0.054848,0.040530,0.177390,0.469044,0.029222,0.027835,0.082454,0.108003,0.082232,0.108519,0.025633,0.318930,0.046333,0.060886,0.084961,0.190899,0.058078,0.033171,0.082891,0.151532,0.071905,0.059408,0.033486,0.170987,0.052575,0.039444,0.028501,0.051617,0.080669,0.065069,0.055394,0.164767,0.024848,0.061557,0.040115,0.063500,0.085829,0.090471,0.056131,0.151844,0.018390,0.011038,0.040506,0.145159,0.105953,0.042446,0.049014,0.111281,0.081437,0.078365,0.053318,0.087191,0.032302,0.042470,0.063115,0.151496,0.077976,0.080323,0.036003,0.113688,0.073106,0.025635,0.095227,0.101892,0.060595,0.074035,0.054295,0.115954,0.084026,0.091081,0.023835,0.050939,0.031949,0.041403,0.051968,0.122520,0.062667,0.029304,0.033140,0.036699,0.079493,0.032071,0.061076,0.168713,0.109204,0.069131,0.114392,0.091092,0.056247,0.053479,0.089516,0.173270,0.113350,0.011900,0.010332,0.033721,0.053724,0.068017,0.106046,0.124976,0.114735,0.071856,0.056536,0.014422,0.075021,0.059347,0.095715,0.082904,0.030777,0.042461,0.109421,0.035204,0.099716,0.084068,0.038335,0.102648,0.039439,0.055667,0.047776,0.083242,0.061139,0.044517,0.036693,0.168307,0.010560,0.063049,0.038522,0.061669,0.006233,0.084959,0.035433,0.020473,0.076054,0.013784,0.024572,0.161026,0.051569,0.094856,0.033659,0.031864,0.027191,0.012460,0.090269,0.098338,0.058781,0.070527,0.082554,0.012429,0.097214,0.062611,0.107006,0.077447,0.075967,0.012196,0.101940,0.020021,0.056675,0.040759,0.047726,0.007564,cuadrado
1.420370,0.839206,0.239958,15.023698,0.116397,0.295364,0.118389,3.894491,0.015499,0.138367,0.164643,1.735262,0.029011,0.083899,0.046345,1.023982,0.026031,0.130900,0.127124,0.499008,0.054848,0.040530,0.177390,0.469044,0.029222,0.027835,0.082454,0.108003,0.082232,0.108519,0.025633,0.318930,0.046333,0.060886,0.084961,0.190899,0.058078,0.033171,0.082891,0.151532,0.071905,0.059408,0.033486,0.170987,0.052575,0.039444,0.028501,0.051617,0.080669,0.065069,0.055394,0.164767,0.024848,0.061557,0.040115,0.063500,0.085829,0.090471,0.056131,0.151844,0.018390,0.011038,0.040506,0.145159,0.105953,0.042446,0.049014,0.111281,0.081437,0.078365,0.053318,0.087191,0.032302,0.042470,0.063115,0.151496,0.077976,0.080323,0.036003,0.113688,0.073106,0.025635,0.095227,0.101892,0.060595,0.074035,0.054295,0.115954,0.084026,0.091081,0.023835,0.050939,0.031949,0.041403,0.051968,0.122520,0.062667,0.029304,0.033140,0.036699,0.079493,0.032071,0.061076,0.168713,0.109204,0.069131,0.114392,0.091092,0.056247,0.053479,0.089516,0.173270,0.113350,0.011900,0.010332,0.033721,0.053724,0.068017,0.106046,0.124976,0.114735,0.071856,0.056536,0.014422,0.075021,0.059347,0.095715,0.082904,0.030777,0.042461,0.109421,0.035204,0.099716,0.084068,0.038335,0.102648,0.039439,0.055667,0.047776,0.083242,0.061139,0.044517,0.036693,0.168307,0.010560,0.063049,0.038522,0.061669,0.006233,0.084959,0.035433,0.020473,0.076054,0.013784,0.024572,0.161026,0.051569,0.094856,0.033659,0.031864,0.027191,0.012460,0.090269,0.098338,0.058781,0.070527,0.082554,0.012429,0.097214,0.062611,0.107006,0.077447,0.075967,0.012196,0.101940,0.020021,0.056675,0.040759,0.047726,0.007564,cuadrado
1.420370,0.839206,0.239958,15.023698,0.116397,0.295364,0.118389,3.894491,0.015499,0.138367,0.164643,1.735262,0.029011,0.083899,0.046345,1.023982,0.026031,0.130900,0.127124,0.499008,0.054848,0.040530,0.177390,0.469044,0.029222,0.027835,0.082454,0.108003,0.082232,0.108519,0.025633,0.318930,0.046333,0.060886,0.084961,0.190899,0.058078,0.033171,0.082891,0.151532,0.071905,0.059408,0.033486,0.170987,0.052575,0.039444,0.028501,0.051617,0.080669,0.065069,0.055394,0.164767,0.024848,0.061557,0.040115,0.063500,0.085829,0.090471,0.056131,0.151844,0.018390,0.011038,0.040506,0.145159,0.105953,0.042446,0.049014,0.111281,0.081437,0.078365,0.053318,0.087191,0.032302,0.042470,0.063115,0.151496,0.077976,0.080323,0.036003,0.113688,0.073106,0.025635,0.095227,0.101892,0.060595,0.074035,0.054295,0.115954,0.084026,0.091081,0.023835,0.050939,0.031949,0.041403,0.051968,0.122520,0.062667,0.029304,0.033140,0.036699,0.079493,0.032071,0.061076,0.168713,0.109204,0.069131,0.114392,0.091092,0.056247,0.053479,0.089516,0.173270,0.113350,0.011900,0.010332,0.033721,0.053724,0.068017,0.106046,0.124976,0.114735,0.071856,0.056536,0.014422,0.075021,0.059347,0.095715,0.082904,0.030777,0.042461,0.109421,0.035204,0.099716,0.084068,0.038335,0.102648,0.039439,0.055667,0.047776,0.083242,0.061139,0.044517,0.036693,0.168307,0.010560,0.063049,0.038522,0.061669,0.006233,0.084959,0.035433,0.020473,0.076054,0.013784,0.024572,0.161026,0.051569,0.094856,0.033659,0.031864,0.027191,0.012460,0.090269,0.098338,0.058781,0.070527,0.082554,0.012429,0.097214,0.062611,0.107006,0.077447,0.075967,0.012196,0.101940,0.020021,0.056675,0.040759,0.047726,0.007564,cuadrado
1.420370,0.839206,0.239958,15.023698,0.116397,0.295364,0.118389,3.894491,0.015499,0.138367,0.164643,1.735262,0.029011,0.083899,0.046345,1.023982,0.026031,0.130900,0.127124,0.499008,0.054848,0.040530,0.177390,0.469044,0.029222,0.027835,0.082454,0.108003,0.082232,0.108519,0.025633,0.318930,0.046333,0.060886,0.084961,0.190899,0.058078,0.033171,0.082891,0.151532,0.071905,0.059408,0.033486,0.170987,0.052575,0.039444,0.028501,0.051617,0.080669,0.065069,0.055394,0.164767,0.024848,0.061557,0.040115,0.063500,0.085829,0.090471,0.056131,0.151844,0.018390,0.011038,0.040506,0.145159,0.105953,0.042446,0.049014,0.111281,0.081437,0.078365,0.053318,0.087191,0.032302,0.042470,0.063115,0.151496,0.077976,0.080323,0.036003,0.113688,0.073106,0.025635,0.095227,0.101892,0.060595,0.074035,0.054295,0.115954,0.084026,0.091081,0.023835,0.050939,0.031949,0.041403,0.051968,0.122520,0.062667,0.029304,0.033140,0.036699,0.079493,0.032071,0.061076,0.168713,0.109204,0.069131,0.114392,0.091092,0.056247,0.053479,0.089516,0.173270,0.113350,0.011900,0.010332,0.033721,0.053724,0.068017,0.106046,0.124976,0.114735,0.071856,0.056536,0.014422,0.075021,0.059347,0.095715,0.082904,0.030777,0.042461,0.109421,0.035204,0.099716,0.084068,0.038335,0.102648,0.039439,0.055667,0.047776,0.083242,0.061139,0.044517,0.036693,0.168307,0.010560,0.063049,0.038522,0.061669,0.006233,0.084959,0.035433,0.020473,0.076054,0.013784,0.024572,0.161026,0.051569,0.094856,0.033659,0.031864,0.027191,0.012460,0.090269,0.098338,0.058781,0.070527,0.082554,0.012429,0.097214,0.062611,0.107006,0.077447,0.075967,0.012196,0.101940,0.020021,0.056675,0.040759,0.047726,0.007564,cuadrado
1.435969,0.034740,0.264222,14.973671,0.125879,0.114986,0.078058,3.968329,0.068693,0.061802,0.100707,1.841547,0.078845,0.034009,0.064934,1.028612,0.088021,0.129366,0.028736,0.674629,0.039461,0.212440,0.083325,0.417208,0.109052,0.242344,0.023794,0.328104,0.054836,0.140499,0.011687,0.125534,0.163344,0.059521,0.089607,0.195245,0.047566,0.114170,0.035066,0.067977,0.104873,0.110319,0.055215,0.124423,0.081489,0.091531,0.144007,0.055863,0.068223,0.098801,0.035313,0.091683,0.138592,0.076339,0.125280,0.058938,0.028444,0.044137,0.024071,0.094852,0.029308,0.016407,0.053727,0.145342,0.061042,0.079857,0.037282,0.078981,0.089832,0.030277,0.083284,0.102699,0.062772,0.085852,0.032927,0.010268,0.126289,0.122733,0.105266,0.121146,0.065795,0.084573,0.028810,0.030820,0.042447,0.099293,0.043818,0.094006,0.070778,0.061227,0.046380,0.054766,0.076572,0.048503,0.052346,0.044591,0.113691,0.140562,0.065427,0.068927,0.027989,0.044682,0.076444,0.073187,0.091419,0.132189,0.185557,0.111615,0.047378,0.018532,0.140161,0.072239,0.072225,0.034337,0.069543,0.041262,0.021804,0.111494,0.036216,0.045565,0.097592,0.089478,0.027954,0.043691,0.087329,0.097708,0.068889,0.115445,0.066438,0.022349,0.079047,0.037729,0.088122,0.127456,0.070776,0.023619,0.032830,0.054916,0.019648,0.095776,0.077341,0.072717,0.050654,0.037297,0.078986,0.111323,0.079447,0.019411,0.076185,0.023680,0.128785,0.131902,0.102287,0.044086,0.095739,0.050932,0.094657,0.012074,0.137124,0.071401,0.056571,0.013654,0.133407,0.071812,0.045041,0.073587,0.062636,0.035851,0.077061,0.024019,0.039727,0.044100,0.062075,0.095639,0.080768,0.040584,0.018718,0.058381,0.078304,0.068348,cuadrado
1.445833,0.021555,0.283837,14.990291,0.106823,0.106598,0.098577,3.981302,0.069363,0.069804,0.070756,1.811539,0.101179,0.048437,0.073215,1.047604,0.109843,0.103344,0.049258,0.682884,0.069124,0.222411,0.100368,0.387548,0.124603,0.271254,0.007519,0.352501,0.063901,0.147860,0.022089,0.146247,0.148661,0.036975,0.065077,0.168891,0.019225,0.090381,0.023709,0.084249,0.123397,0.082387,0.038188,0.117703,0.073508,0.072320,0.156106,0.035775,0.062400,0.081913,0.008575,0.117490,0.115851,0.072004,0.106162,0.065636,0.004656,0.066891,0.046861,0.105232,0.011418,0.012032,0.071544,0.171105,0.035929,0.057672,0.047901,0.080946,0.110590,0.042129,0.080941,0.079048,0.038355,0.065897,0.009529,0.024780,0.104052,0.105473,0.083751,0.138042,0.070310,0.100691,0.044164,0.046488,0.035758,0.085892,0.039243,0.113954,0.074442,0.050945,0.066875,0.075857,0.092650,0.037000,0.059070,0.048438,0.133730,0.121778,0.051454,0.066272,0.020731,0.062799,0.080175,0.090615,0.109527,0.117845,0.202643,0.093766,0.029964,0.002944,0.129833,0.056986,0.087955,0.050350,0.064883,0.025301,0.020319,0.101867,0.027150,0.030378,0.097920,0.101755,0.018511,0.049728,0.073867,0.084406,0.058253,0.127457,0.059851,0.035120,0.083500,0.034321,0.084868,0.121110,0.081905,0.025285,0.033612,0.044240,0.018969,0.093470,0.080997,0.072973,0.041277,0.030999,0.070875,0.119909,0.071517,0.027754,0.070752,0.016877,0.133828,0.138847,0.095336,0.050510,0.089484,0.057050,0.099884,0.012473,0.142659,0.071865,0.059442,0.009019,0.131766,0.076034,0.043949,0.069957,0.059299,0.035650,0.077341,0.025040,0.041939,0.042329,0.061562,0.094393,0.079489,0.041064,0.019446,0.058816,0.078348,0.068350,cuadrado
0.763095,0.298335,0.410327,14.938020,0.128685,0.210264,0.110734,4.049794,0.182803,0.125758,0.122423,1.787271,0.059513,0.072121,0.089979,1.030181,0.097064,0.040128,0.164681,0.613769,0.091286,0.099140,0.112293,0.472527,0.171946,0.081805,0.176930,0.376995,0.139442,0.069879,0.114350,0.047422,0.027483,0.178266,0.145974,0.277723,0.051454,0.041958,0.088491,0.055149,0.116480,0.032145,0.087880,0.177990,0.121470,0.027651,0.049841,0.091368,0.013357,0.065187,0.065712,0.071555,0.031392,0.070940,0.056420,0.065593,0.104684,0.052740,0.095846,0.131620,0.033767,0.037815,0.070057,0.174104,0.095458,0.063404,0.048934,0.084846,0.133925,0.026642,0.043794,0.052553,0.100898,0.086963,0.131304,0.163955,0.083136,0.035542,0.120752,0.052540,0.139477,0.053880,0.037982,0.069993,0.058380,0.047921,0.087233,0.052639,0.107067,0.054707,0.065603,0.067823,0.071187,0.071380,0.062380,0.050173,0.088546,0.078939,0.013717,0.109314,0.072661,0.048008,0.045232,0.094577,0.048480,0.052105,0.018794,0.121826,0.040189,0.041280,0.018607,0.197715,0.083709,0.042313,0.064821,0.109541,0.041437,0.033358,0.078617,0.129415,0.083296,0.043143,0.036019,0.087398,0.044825,0.034457,0.028907,0.037540,0.088186,0.027702,0.093743,0.135114,0.117173,0.024313,0.077230,0.104807,0.053027,0.111552,0.061538,0.068288,0.040310,0.058891,0.101733,0.084484,0.039623,0.028905,0.061789,0.035524,0.052049,0.107062,0.115851,0.053681,0.085433,0.098665,0.035778,0.089866,0.042072,0.065663,0.058057,0.042370,0.033577,0.035546,0.108076,0.139722,0.101482,0.035547,0.037284,0.136915,0.058537,0.044306,0.087250,0.082648,0.021025,0.107481,0.082567,0.083614,0.019339,0.005419,0.050756,0.015173,cuadrado
0.763095,0.298335,0.410327,14.938020,0.128685,0.210264,0.110734,4.049794,0.182803,0.125758,0.122423,1.787271,0.059513,0.072121,0.089979,1.030181,0.097064,0.040128,0.164681,0.613769,0.091286,0.099140,0.112293,0.472527,0.171946,0.081805,0.176930,0.376995,0.139442,0.069879,0.114350,0.047422,0.027483,0.178266,0.145974,0.277723,0.051454,0.041958,0.088491,0.055149,0.116480,0.032145,0.087880,0.177990,0.121470,0.027651,0.049841,0.091368,0.013357,0.065187,0.065712,0.071555,0.031392,0.070940,0.056420,0.065593,0.104684,0.052740,0.095846,0.131620,0.033767,0.037815,0.070057,0.174104,0.095458,0.063404,0.048934,0.084846,0.133925,0.026642,0.043794,0.052553,0.100898,0.086963,0.131304,0.163955,0.083136,0.035542,0.120752,0.052540,0.139477,0.053880,0.037982,0.069993,0.058380,0.047921,0.087233,0.052639,0.107067,0.054707,0.065603,0.067823,0.071187,0.071380,0.062380,0.050173,0.088546,0.078939,0.013717,0.109314,0.072661,0.048008,0.045232,0.094577,0.048480,0.052105,0.018794,0.121826,0.040189,0.041280,0.018607,0.197715,0.083709,0.042313,0.064821,0.109541,0.041437,0.033358,0.078617,0.129415,0.083296,0.043143,0.036019,0.087398,0.044825,0.034457,0.028907,0.037540,0.088186,0.027702,0.093743,0.135114,0.117173,0.024313,0.077230,0.104807,0.053027,0.111552,0.061538,0.068288,0.040310,0.058891,0.101733,0.084484,0.039623,0.028905,0.061789,0.035524,0.052049,0.107062,0.115851,0.053681,0.085433,0.098665,0.035778,0.089866,0.042072,0.065663,0.058057,0.042370,0.033577,0.035546,0.108076,0.139722,0.101482,0.035547,0.037284,0.136915,0.058537,0.044306,0.087250,0.082648,0.021025,0.107481,0.082567,0.083614,0.019339,0.005419,0.050756,0.015173,cuadrado
